index,forgetting_events,index_info
919,19.0,"(9, 19)"
920,0.0,"(9, 20)"
921,19.0,"(9, 21)"
922,28.0,"(9, 22)"
923,15.0,"(9, 23)"
924,9.223372036854776e+18,"(9, 24)"
925,25.0,"(9, 25)"
926,16.0,"(9, 26)"
927,8.0,"(9, 27)"
928,9.223372036854776e+18,"(9, 28)"
929,7.0,"(9, 29)"
930,6.0,"(9, 30)"
931,21.0,"(9, 31)"
932,14.0,"(9, 32)"
933,15.0,"(9, 33)"
934,5.0,"(9, 34)"
935,9.0,"(9, 35)"
936,2.0,"(9, 36)"
937,10.0,"(9, 37)"
938,19.0,"(9, 38)"
939,16.0,"(9, 39)"
940,11.0,"(9, 40)"
941,16.0,"(9, 41)"
942,3.0,"(9, 42)"
943,8.0,"(9, 43)"
944,2.0,"(9, 44)"
945,6.0,"(9, 45)"
946,19.0,"(9, 46)"
947,20.0,"(9, 47)"
948,2.0,"(9, 48)"
949,22.0,"(9, 49)"
950,19.0,"(9, 50)"
951,22.0,"(9, 51)"
952,20.0,"(9, 52)"
953,5.0,"(9, 53)"
954,3.0,"(9, 54)"
955,22.0,"(9, 55)"
956,20.0,"(9, 56)"
957,4.0,"(9, 57)"
958,3.0,"(9, 58)"
959,3.0,"(9, 59)"
960,13.0,"(9, 60)"
961,22.0,"(9, 61)"
962,24.0,"(9, 62)"
963,19.0,"(9, 63)"
964,14.0,"(9, 64)"
965,15.0,"(9, 65)"
966,14.0,"(9, 66)"
967,28.0,"(9, 67)"
968,13.0,"(9, 68)"
969,15.0,"(9, 69)"
970,25.0,"(9, 70)"
971,0.0,"(9, 71)"
972,18.0,"(9, 72)"
973,15.0,"(9, 73)"
974,13.0,"(9, 74)"
975,17.0,"(9, 75)"
976,24.0,"(9, 76)"
977,25.0,"(9, 77)"
978,17.0,"(9, 78)"
979,22.0,"(9, 79)"
980,5.0,"(9, 80)"
981,17.0,"(9, 81)"
982,2.0,"(9, 82)"
983,10.0,"(9, 83)"
984,16.0,"(9, 84)"
985,15.0,"(9, 85)"
986,18.0,"(9, 86)"
987,3.0,"(9, 87)"
988,18.0,"(9, 88)"
989,23.0,"(9, 89)"
990,23.0,"(9, 90)"
991,15.0,"(9, 91)"
992,22.0,"(9, 92)"
993,21.0,"(9, 93)"
994,20.0,"(9, 94)"
995,18.0,"(9, 95)"
996,18.0,"(9, 96)"
997,3.0,"(9, 97)"
998,12.0,"(9, 98)"
999,3.0,"(9, 99)"
1000,19.0,"(10, 0)"
1001,17.0,"(10, 1)"
1002,26.0,"(10, 2)"
1003,3.0,"(10, 3)"
1004,14.0,"(10, 4)"
1005,10.0,"(10, 5)"
1006,22.0,"(10, 6)"
1007,10.0,"(10, 7)"
1008,19.0,"(10, 8)"
1009,18.0,"(10, 9)"
1010,11.0,"(10, 10)"
1011,3.0,"(10, 11)"
1012,18.0,"(10, 12)"
1013,28.0,"(10, 13)"
1014,23.0,"(10, 14)"
1015,5.0,"(10, 15)"
1016,3.0,"(10, 16)"
1017,16.0,"(10, 17)"
1018,16.0,"(10, 18)"
1019,5.0,"(10, 19)"
1020,25.0,"(10, 20)"
1021,10.0,"(10, 21)"
1022,1.0,"(10, 22)"
1023,6.0,"(10, 23)"
1024,17.0,"(10, 24)"
1025,22.0,"(10, 25)"
1026,13.0,"(10, 26)"
1027,18.0,"(10, 27)"
1028,12.0,"(10, 28)"
1029,14.0,"(10, 29)"
1030,20.0,"(10, 30)"
1031,14.0,"(10, 31)"
1032,11.0,"(10, 32)"
1033,18.0,"(10, 33)"
1034,23.0,"(10, 34)"
1035,14.0,"(10, 35)"
1036,24.0,"(10, 36)"
1037,15.0,"(10, 37)"
1038,13.0,"(10, 38)"
1039,16.0,"(10, 39)"
1040,2.0,"(10, 40)"
1041,19.0,"(10, 41)"
1042,16.0,"(10, 42)"
1043,18.0,"(10, 43)"
1044,12.0,"(10, 44)"
1045,20.0,"(10, 45)"
1046,15.0,"(10, 46)"
1047,4.0,"(10, 47)"
1048,10.0,"(10, 48)"
1049,13.0,"(10, 49)"
1050,19.0,"(10, 50)"
1051,5.0,"(10, 51)"
1052,9.0,"(10, 52)"
1053,18.0,"(10, 53)"
1054,16.0,"(10, 54)"
1055,9.223372036854776e+18,"(10, 55)"
1056,1.0,"(10, 56)"
1057,18.0,"(10, 57)"
1058,6.0,"(10, 58)"
1059,15.0,"(10, 59)"
1060,12.0,"(10, 60)"
1061,16.0,"(10, 61)"
1062,15.0,"(10, 62)"
1063,8.0,"(10, 63)"
1064,23.0,"(10, 64)"
1065,11.0,"(10, 65)"
1066,9.0,"(10, 66)"
1067,25.0,"(10, 67)"
1068,22.0,"(10, 68)"
1069,18.0,"(10, 69)"
1070,1.0,"(10, 70)"
1071,25.0,"(10, 71)"
1072,20.0,"(10, 72)"
1073,20.0,"(10, 73)"
1074,11.0,"(10, 74)"
1075,24.0,"(10, 75)"
1076,18.0,"(10, 76)"
1077,23.0,"(10, 77)"
1078,21.0,"(10, 78)"
1079,9.0,"(10, 79)"
1080,7.0,"(10, 80)"
1081,22.0,"(10, 81)"
1082,23.0,"(10, 82)"
1083,19.0,"(10, 83)"
1084,5.0,"(10, 84)"
1085,22.0,"(10, 85)"
1086,16.0,"(10, 86)"
1087,9.0,"(10, 87)"
1088,27.0,"(10, 88)"
1089,7.0,"(10, 89)"
1090,8.0,"(10, 90)"
1091,19.0,"(10, 91)"
1092,15.0,"(10, 92)"
1093,14.0,"(10, 93)"
1094,17.0,"(10, 94)"
1095,4.0,"(10, 95)"
1096,3.0,"(10, 96)"
1097,11.0,"(10, 97)"
1098,3.0,"(10, 98)"
1099,7.0,"(10, 99)"
1100,4.0,"(11, 0)"
1101,20.0,"(11, 1)"
1102,9.0,"(11, 2)"
1103,23.0,"(11, 3)"
1104,4.0,"(11, 4)"
1105,26.0,"(11, 5)"
1106,0.0,"(11, 6)"
1107,19.0,"(11, 7)"
1108,14.0,"(11, 8)"
1109,24.0,"(11, 9)"
1110,5.0,"(11, 10)"
1111,9.0,"(11, 11)"
1112,4.0,"(11, 12)"
1113,6.0,"(11, 13)"
1114,8.0,"(11, 14)"
1115,10.0,"(11, 15)"
1116,19.0,"(11, 16)"
1117,11.0,"(11, 17)"
1118,8.0,"(11, 18)"
1119,7.0,"(11, 19)"
1120,17.0,"(11, 20)"
1121,9.223372036854776e+18,"(11, 21)"
1122,3.0,"(11, 22)"
1123,14.0,"(11, 23)"
1124,14.0,"(11, 24)"
1125,0.0,"(11, 25)"
1126,13.0,"(11, 26)"
1127,15.0,"(11, 27)"
1128,16.0,"(11, 28)"
1129,8.0,"(11, 29)"
1130,11.0,"(11, 30)"
1131,9.223372036854776e+18,"(11, 31)"
1132,5.0,"(11, 32)"
1133,26.0,"(11, 33)"
1134,13.0,"(11, 34)"
1135,3.0,"(11, 35)"
1136,1.0,"(11, 36)"
1137,12.0,"(11, 37)"
1138,4.0,"(11, 38)"
1139,10.0,"(11, 39)"
1140,3.0,"(11, 40)"
1141,1.0,"(11, 41)"
1142,8.0,"(11, 42)"
1143,22.0,"(11, 43)"
1144,18.0,"(11, 44)"
1145,14.0,"(11, 45)"
1146,6.0,"(11, 46)"
1147,17.0,"(11, 47)"
1148,12.0,"(11, 48)"
1149,27.0,"(11, 49)"
1150,18.0,"(11, 50)"
1151,7.0,"(11, 51)"
1152,5.0,"(11, 52)"
1153,11.0,"(11, 53)"
1154,1.0,"(11, 54)"
1155,7.0,"(11, 55)"
1156,6.0,"(11, 56)"
1157,7.0,"(11, 57)"
1158,9.223372036854776e+18,"(11, 58)"
1159,8.0,"(11, 59)"
1160,15.0,"(11, 60)"
1161,14.0,"(11, 61)"
1162,0.0,"(11, 62)"
1163,16.0,"(11, 63)"
1164,7.0,"(11, 64)"
1165,23.0,"(11, 65)"
1166,18.0,"(11, 66)"
1167,4.0,"(11, 67)"
1168,1.0,"(11, 68)"
1169,21.0,"(11, 69)"
1170,19.0,"(11, 70)"
1171,25.0,"(11, 71)"
1172,16.0,"(11, 72)"
1173,6.0,"(11, 73)"
1174,9.223372036854776e+18,"(11, 74)"
1175,5.0,"(11, 75)"
1176,13.0,"(11, 76)"
1177,13.0,"(11, 77)"
1178,3.0,"(11, 78)"
1179,16.0,"(11, 79)"
1180,5.0,"(11, 80)"
1181,11.0,"(11, 81)"
1182,18.0,"(11, 82)"
1183,23.0,"(11, 83)"
1184,8.0,"(11, 84)"
1185,18.0,"(11, 85)"
1186,4.0,"(11, 86)"
1187,3.0,"(11, 87)"
1188,3.0,"(11, 88)"
1189,6.0,"(11, 89)"
1190,17.0,"(11, 90)"
1191,21.0,"(11, 91)"
1192,0.0,"(11, 92)"
1193,9.223372036854776e+18,"(11, 93)"
1194,5.0,"(11, 94)"
1195,20.0,"(11, 95)"
1196,1.0,"(11, 96)"
1197,13.0,"(11, 97)"
1198,19.0,"(11, 98)"
1199,16.0,"(11, 99)"
1200,19.0,"(12, 0)"
1201,18.0,"(12, 1)"
1202,18.0,"(12, 2)"
1203,16.0,"(12, 3)"
1204,1.0,"(12, 4)"
1205,8.0,"(12, 5)"
1206,17.0,"(12, 6)"
1207,1.0,"(12, 7)"
1208,20.0,"(12, 8)"
1209,21.0,"(12, 9)"
1210,24.0,"(12, 10)"
1211,21.0,"(12, 11)"
1212,18.0,"(12, 12)"
1213,16.0,"(12, 13)"
1214,6.0,"(12, 14)"
1215,14.0,"(12, 15)"
1216,21.0,"(12, 16)"
1217,2.0,"(12, 17)"
1218,0.0,"(12, 18)"
1219,11.0,"(12, 19)"
1220,18.0,"(12, 20)"
1221,23.0,"(12, 21)"
1222,1.0,"(12, 22)"
1223,16.0,"(12, 23)"
1224,5.0,"(12, 24)"
1225,17.0,"(12, 25)"
1226,3.0,"(12, 26)"
1227,18.0,"(12, 27)"
1228,4.0,"(12, 28)"
1229,0.0,"(12, 29)"
1230,6.0,"(12, 30)"
1231,18.0,"(12, 31)"
1232,21.0,"(12, 32)"
1233,9.0,"(12, 33)"
1234,9.0,"(12, 34)"
1235,25.0,"(12, 35)"
1236,19.0,"(12, 36)"
1237,10.0,"(12, 37)"
1238,17.0,"(12, 38)"
1239,9.223372036854776e+18,"(12, 39)"
1240,20.0,"(12, 40)"
1241,23.0,"(12, 41)"
1242,17.0,"(12, 42)"
1243,7.0,"(12, 43)"
1244,18.0,"(12, 44)"
1245,9.0,"(12, 45)"
1246,1.0,"(12, 46)"
1247,15.0,"(12, 47)"
1248,2.0,"(12, 48)"
1249,0.0,"(12, 49)"
1250,17.0,"(12, 50)"
1251,5.0,"(12, 51)"
1252,4.0,"(12, 52)"
1253,20.0,"(12, 53)"
1254,0.0,"(12, 54)"
1255,8.0,"(12, 55)"
1256,14.0,"(12, 56)"
1257,21.0,"(12, 57)"
1258,5.0,"(12, 58)"
1259,15.0,"(12, 59)"
1260,16.0,"(12, 60)"
1261,5.0,"(12, 61)"
1262,18.0,"(12, 62)"
1263,12.0,"(12, 63)"
1264,16.0,"(12, 64)"
1265,23.0,"(12, 65)"
1266,16.0,"(12, 66)"
1267,16.0,"(12, 67)"
1268,6.0,"(12, 68)"
1269,20.0,"(12, 69)"
1270,18.0,"(12, 70)"
1271,18.0,"(12, 71)"
1272,9.0,"(12, 72)"
1273,25.0,"(12, 73)"
1274,16.0,"(12, 74)"
1275,19.0,"(12, 75)"
1276,24.0,"(12, 76)"
1277,20.0,"(12, 77)"
1278,3.0,"(12, 78)"
1279,19.0,"(12, 79)"
1280,19.0,"(12, 80)"
1281,16.0,"(12, 81)"
1282,13.0,"(12, 82)"
1283,1.0,"(12, 83)"
1284,5.0,"(12, 84)"
1285,10.0,"(12, 85)"
1286,11.0,"(12, 86)"
1287,4.0,"(12, 87)"
1288,4.0,"(12, 88)"
1289,7.0,"(12, 89)"
1290,23.0,"(12, 90)"
1291,2.0,"(12, 91)"
1292,14.0,"(12, 92)"
1293,20.0,"(12, 93)"
1294,11.0,"(12, 94)"
1295,18.0,"(12, 95)"
1296,5.0,"(12, 96)"
1297,4.0,"(12, 97)"
1298,19.0,"(12, 98)"
1299,21.0,"(12, 99)"
1300,9.0,"(13, 0)"
1301,6.0,"(13, 1)"
1302,20.0,"(13, 2)"
1303,23.0,"(13, 3)"
1304,21.0,"(13, 4)"
1305,10.0,"(13, 5)"
1306,20.0,"(13, 6)"
1307,15.0,"(13, 7)"
1308,23.0,"(13, 8)"
1309,10.0,"(13, 9)"
1310,9.0,"(13, 10)"
1311,15.0,"(13, 11)"
1312,6.0,"(13, 12)"
1313,6.0,"(13, 13)"
1314,18.0,"(13, 14)"
1315,15.0,"(13, 15)"
1316,14.0,"(13, 16)"
1317,19.0,"(13, 17)"
1318,18.0,"(13, 18)"
1319,10.0,"(13, 19)"
1320,19.0,"(13, 20)"
1321,9.0,"(13, 21)"
1322,7.0,"(13, 22)"
1323,1.0,"(13, 23)"
1324,24.0,"(13, 24)"
1325,8.0,"(13, 25)"
1326,12.0,"(13, 26)"
1327,1.0,"(13, 27)"
1328,2.0,"(13, 28)"
1329,10.0,"(13, 29)"
1330,20.0,"(13, 30)"
1331,19.0,"(13, 31)"
1332,20.0,"(13, 32)"
1333,19.0,"(13, 33)"
1334,15.0,"(13, 34)"
1335,17.0,"(13, 35)"
1336,15.0,"(13, 36)"
1337,9.0,"(13, 37)"
1338,24.0,"(13, 38)"
1339,25.0,"(13, 39)"
1340,9.0,"(13, 40)"
1341,8.0,"(13, 41)"
1342,8.0,"(13, 42)"
1343,8.0,"(13, 43)"
1344,6.0,"(13, 44)"
1345,8.0,"(13, 45)"
1346,22.0,"(13, 46)"
1347,7.0,"(13, 47)"
1348,9.223372036854776e+18,"(13, 48)"
1349,9.223372036854776e+18,"(13, 49)"
1350,1.0,"(13, 50)"
1351,1.0,"(13, 51)"
1352,4.0,"(13, 52)"
1353,18.0,"(13, 53)"
1354,1.0,"(13, 54)"
1355,14.0,"(13, 55)"
1356,6.0,"(13, 56)"
1357,9.0,"(13, 57)"
1358,9.0,"(13, 58)"
1359,11.0,"(13, 59)"
1360,3.0,"(13, 60)"
1361,18.0,"(13, 61)"
1362,19.0,"(13, 62)"
1363,17.0,"(13, 63)"
1364,15.0,"(13, 64)"
1365,21.0,"(13, 65)"
1366,6.0,"(13, 66)"
1367,2.0,"(13, 67)"
1368,6.0,"(13, 68)"
1369,1.0,"(13, 69)"
1370,25.0,"(13, 70)"
1371,12.0,"(13, 71)"
1372,22.0,"(13, 72)"
1373,26.0,"(13, 73)"
1374,10.0,"(13, 74)"
1375,2.0,"(13, 75)"
1376,2.0,"(13, 76)"
1377,8.0,"(13, 77)"
1378,13.0,"(13, 78)"
1379,16.0,"(13, 79)"
1380,11.0,"(13, 80)"
1381,23.0,"(13, 81)"
1382,2.0,"(13, 82)"
1383,0.0,"(13, 83)"
1384,25.0,"(13, 84)"
1385,19.0,"(13, 85)"
1386,23.0,"(13, 86)"
1387,22.0,"(13, 87)"
1388,9.0,"(13, 88)"
1389,3.0,"(13, 89)"
1390,18.0,"(13, 90)"
1391,4.0,"(13, 91)"
1392,1.0,"(13, 92)"
1393,8.0,"(13, 93)"
1394,0.0,"(13, 94)"
1395,3.0,"(13, 95)"
1396,16.0,"(13, 96)"
1397,5.0,"(13, 97)"
1398,6.0,"(13, 98)"
1399,1.0,"(13, 99)"
1400,6.0,"(14, 0)"
1401,1.0,"(14, 1)"
1402,15.0,"(14, 2)"
1403,5.0,"(14, 3)"
1404,18.0,"(14, 4)"
1405,21.0,"(14, 5)"
1406,2.0,"(14, 6)"
1407,13.0,"(14, 7)"
1408,2.0,"(14, 8)"
1409,15.0,"(14, 9)"
1410,3.0,"(14, 10)"
1411,7.0,"(14, 11)"
1412,12.0,"(14, 12)"
1413,1.0,"(14, 13)"
1414,19.0,"(14, 14)"
1415,20.0,"(14, 15)"
1416,11.0,"(14, 16)"
1417,9.0,"(14, 17)"
1418,8.0,"(14, 18)"
1419,24.0,"(14, 19)"
1420,24.0,"(14, 20)"
1421,15.0,"(14, 21)"
1422,13.0,"(14, 22)"
1423,21.0,"(14, 23)"
1424,12.0,"(14, 24)"
1425,11.0,"(14, 25)"
1426,18.0,"(14, 26)"
1427,20.0,"(14, 27)"
1428,8.0,"(14, 28)"
1429,5.0,"(14, 29)"
1430,10.0,"(14, 30)"
1431,4.0,"(14, 31)"
1432,22.0,"(14, 32)"
1433,22.0,"(14, 33)"
1434,1.0,"(14, 34)"
1435,21.0,"(14, 35)"
1436,23.0,"(14, 36)"
1437,16.0,"(14, 37)"
1438,17.0,"(14, 38)"
1439,7.0,"(14, 39)"
1440,21.0,"(14, 40)"
1441,19.0,"(14, 41)"
1442,10.0,"(14, 42)"
1443,22.0,"(14, 43)"
1444,25.0,"(14, 44)"
1445,20.0,"(14, 45)"
1446,4.0,"(14, 46)"
1447,8.0,"(14, 47)"
1448,16.0,"(14, 48)"
1449,16.0,"(14, 49)"
1450,11.0,"(14, 50)"
1451,9.223372036854776e+18,"(14, 51)"
1452,18.0,"(14, 52)"
1453,5.0,"(14, 53)"
1454,1.0,"(14, 54)"
1455,5.0,"(14, 55)"
1456,17.0,"(14, 56)"
1457,2.0,"(14, 57)"
1458,18.0,"(14, 58)"
1459,10.0,"(14, 59)"
1460,14.0,"(14, 60)"
1461,10.0,"(14, 61)"
1462,10.0,"(14, 62)"
1463,16.0,"(14, 63)"
1464,23.0,"(14, 64)"
1465,3.0,"(14, 65)"
1466,20.0,"(14, 66)"
1467,18.0,"(14, 67)"
1468,5.0,"(14, 68)"
1469,22.0,"(14, 69)"
1470,2.0,"(14, 70)"
1471,20.0,"(14, 71)"
1472,19.0,"(14, 72)"
1473,8.0,"(14, 73)"
1474,17.0,"(14, 74)"
1475,14.0,"(14, 75)"
1476,8.0,"(14, 76)"
1477,9.0,"(14, 77)"
1478,7.0,"(14, 78)"
1479,4.0,"(14, 79)"
1480,9.223372036854776e+18,"(14, 80)"
1481,2.0,"(14, 81)"
1482,19.0,"(14, 82)"
1483,3.0,"(14, 83)"
1484,7.0,"(14, 84)"
1485,1.0,"(14, 85)"
1486,20.0,"(14, 86)"
1487,13.0,"(14, 87)"
1488,8.0,"(14, 88)"
1489,1.0,"(14, 89)"
1490,24.0,"(14, 90)"
1491,15.0,"(14, 91)"
1492,12.0,"(14, 92)"
1493,1.0,"(14, 93)"
1494,8.0,"(14, 94)"
1495,16.0,"(14, 95)"
1496,22.0,"(14, 96)"
1497,16.0,"(14, 97)"
1498,5.0,"(14, 98)"
1499,4.0,"(14, 99)"
1500,10.0,"(15, 0)"
1501,15.0,"(15, 1)"
1502,4.0,"(15, 2)"
1503,5.0,"(15, 3)"
1504,18.0,"(15, 4)"
1505,22.0,"(15, 5)"
1506,13.0,"(15, 6)"
1507,21.0,"(15, 7)"
1508,10.0,"(15, 8)"
1509,1.0,"(15, 9)"
1510,12.0,"(15, 10)"
1511,16.0,"(15, 11)"
1512,23.0,"(15, 12)"
1513,22.0,"(15, 13)"
1514,5.0,"(15, 14)"
1515,22.0,"(15, 15)"
1516,3.0,"(15, 16)"
1517,14.0,"(15, 17)"
1518,16.0,"(15, 18)"
1519,23.0,"(15, 19)"
1520,17.0,"(15, 20)"
1521,6.0,"(15, 21)"
1522,12.0,"(15, 22)"
1523,2.0,"(15, 23)"
1524,2.0,"(15, 24)"
1525,1.0,"(15, 25)"
1526,8.0,"(15, 26)"
1527,11.0,"(15, 27)"
1528,9.0,"(15, 28)"
1529,11.0,"(15, 29)"
1530,21.0,"(15, 30)"
1531,19.0,"(15, 31)"
1532,4.0,"(15, 32)"
1533,9.223372036854776e+18,"(15, 33)"
1534,20.0,"(15, 34)"
1535,12.0,"(15, 35)"
1536,9.0,"(15, 36)"
1537,13.0,"(15, 37)"
1538,9.223372036854776e+18,"(15, 38)"
1539,9.0,"(15, 39)"
1540,20.0,"(15, 40)"
1541,19.0,"(15, 41)"
1542,16.0,"(15, 42)"
1543,18.0,"(15, 43)"
1544,7.0,"(15, 44)"
1545,18.0,"(15, 45)"
1546,14.0,"(15, 46)"
1547,11.0,"(15, 47)"
1548,24.0,"(15, 48)"
1549,3.0,"(15, 49)"
1550,5.0,"(15, 50)"
1551,23.0,"(15, 51)"
1552,21.0,"(15, 52)"
1553,16.0,"(15, 53)"
1554,19.0,"(15, 54)"
1555,14.0,"(15, 55)"
1556,12.0,"(15, 56)"
1557,2.0,"(15, 57)"
1558,1.0,"(15, 58)"
1559,2.0,"(15, 59)"
1560,9.223372036854776e+18,"(15, 60)"
1561,7.0,"(15, 61)"
1562,17.0,"(15, 62)"
1563,16.0,"(15, 63)"
1564,13.0,"(15, 64)"
1565,12.0,"(15, 65)"
1566,0.0,"(15, 66)"
1567,23.0,"(15, 67)"
1568,16.0,"(15, 68)"
1569,1.0,"(15, 69)"
1570,19.0,"(15, 70)"
1571,20.0,"(15, 71)"
1572,23.0,"(15, 72)"
1573,1.0,"(15, 73)"
1574,2.0,"(15, 74)"
1575,9.0,"(15, 75)"
1576,10.0,"(15, 76)"
1577,26.0,"(15, 77)"
1578,16.0,"(15, 78)"
1579,18.0,"(15, 79)"
1580,9.223372036854776e+18,"(15, 80)"
1581,0.0,"(15, 81)"
1582,21.0,"(15, 82)"
1583,1.0,"(15, 83)"
1584,4.0,"(15, 84)"
1585,7.0,"(15, 85)"
1586,0.0,"(15, 86)"
1587,14.0,"(15, 87)"
1588,11.0,"(15, 88)"
1589,10.0,"(15, 89)"
1590,2.0,"(15, 90)"
1591,15.0,"(15, 91)"
1592,17.0,"(15, 92)"
1593,22.0,"(15, 93)"
1594,12.0,"(15, 94)"
1595,22.0,"(15, 95)"
1596,14.0,"(15, 96)"
1597,11.0,"(15, 97)"
1598,18.0,"(15, 98)"
1599,5.0,"(15, 99)"
1600,21.0,"(16, 0)"
1601,1.0,"(16, 1)"
1602,2.0,"(16, 2)"
1603,9.223372036854776e+18,"(16, 3)"
1604,17.0,"(16, 4)"
1605,18.0,"(16, 5)"
1606,14.0,"(16, 6)"
1607,1.0,"(16, 7)"
1608,6.0,"(16, 8)"
1609,14.0,"(16, 9)"
1610,17.0,"(16, 10)"
1611,11.0,"(16, 11)"
1612,15.0,"(16, 12)"
1613,3.0,"(16, 13)"
1614,3.0,"(16, 14)"
1615,2.0,"(16, 15)"
1616,26.0,"(16, 16)"
1617,6.0,"(16, 17)"
1618,8.0,"(16, 18)"
1619,19.0,"(16, 19)"
1620,15.0,"(16, 20)"
1621,22.0,"(16, 21)"
1622,2.0,"(16, 22)"
1623,19.0,"(16, 23)"
1624,18.0,"(16, 24)"
1625,23.0,"(16, 25)"
1626,14.0,"(16, 26)"
1627,23.0,"(16, 27)"
1628,15.0,"(16, 28)"
1629,21.0,"(16, 29)"
1630,25.0,"(16, 30)"
1631,5.0,"(16, 31)"
1632,26.0,"(16, 32)"
1633,10.0,"(16, 33)"
1634,5.0,"(16, 34)"
1635,20.0,"(16, 35)"
1636,16.0,"(16, 36)"
1637,6.0,"(16, 37)"
1638,7.0,"(16, 38)"
1639,14.0,"(16, 39)"
1640,6.0,"(16, 40)"
1641,5.0,"(16, 41)"
1642,4.0,"(16, 42)"
1643,25.0,"(16, 43)"
1644,24.0,"(16, 44)"
1645,8.0,"(16, 45)"
1646,1.0,"(16, 46)"
1647,3.0,"(16, 47)"
1648,16.0,"(16, 48)"
1649,20.0,"(16, 49)"
1650,25.0,"(16, 50)"
1651,8.0,"(16, 51)"
1652,10.0,"(16, 52)"
1653,4.0,"(16, 53)"
1654,9.223372036854776e+18,"(16, 54)"
1655,22.0,"(16, 55)"
1656,21.0,"(16, 56)"
1657,4.0,"(16, 57)"
1658,19.0,"(16, 58)"
1659,20.0,"(16, 59)"
1660,21.0,"(16, 60)"
1661,5.0,"(16, 61)"
1662,11.0,"(16, 62)"
1663,9.223372036854776e+18,"(16, 63)"
1664,8.0,"(16, 64)"
1665,17.0,"(16, 65)"
1666,15.0,"(16, 66)"
1667,2.0,"(16, 67)"
1668,2.0,"(16, 68)"
1669,15.0,"(16, 69)"
1670,1.0,"(16, 70)"
1671,18.0,"(16, 71)"
1672,12.0,"(16, 72)"
1673,5.0,"(16, 73)"
1674,20.0,"(16, 74)"
1675,18.0,"(16, 75)"
1676,12.0,"(16, 76)"
1677,13.0,"(16, 77)"
1678,21.0,"(16, 78)"
1679,6.0,"(16, 79)"
1680,24.0,"(16, 80)"
1681,21.0,"(16, 81)"
1682,12.0,"(16, 82)"
1683,14.0,"(16, 83)"
1684,6.0,"(16, 84)"
1685,8.0,"(16, 85)"
1686,8.0,"(16, 86)"
1687,6.0,"(16, 87)"
1688,3.0,"(16, 88)"
1689,13.0,"(16, 89)"
1690,21.0,"(16, 90)"
1691,20.0,"(16, 91)"
1692,23.0,"(16, 92)"
1693,6.0,"(16, 93)"
1694,2.0,"(16, 94)"
1695,21.0,"(16, 95)"
1696,7.0,"(16, 96)"
1697,17.0,"(16, 97)"
1698,6.0,"(16, 98)"
1699,11.0,"(16, 99)"
1700,21.0,"(17, 0)"
1701,7.0,"(17, 1)"
1702,18.0,"(17, 2)"
1703,8.0,"(17, 3)"
1704,2.0,"(17, 4)"
1705,13.0,"(17, 5)"
1706,16.0,"(17, 6)"
1707,8.0,"(17, 7)"
1708,16.0,"(17, 8)"
1709,10.0,"(17, 9)"
1710,2.0,"(17, 10)"
1711,9.223372036854776e+18,"(17, 11)"
1712,18.0,"(17, 12)"
1713,7.0,"(17, 13)"
1714,19.0,"(17, 14)"
1715,16.0,"(17, 15)"
1716,21.0,"(17, 16)"
1717,16.0,"(17, 17)"
1718,14.0,"(17, 18)"
1719,3.0,"(17, 19)"
1720,9.0,"(17, 20)"
1721,7.0,"(17, 21)"
1722,12.0,"(17, 22)"
1723,19.0,"(17, 23)"
1724,23.0,"(17, 24)"
1725,2.0,"(17, 25)"
1726,9.223372036854776e+18,"(17, 26)"
1727,10.0,"(17, 27)"
1728,18.0,"(17, 28)"
1729,1.0,"(17, 29)"
1730,9.0,"(17, 30)"
1731,18.0,"(17, 31)"
1732,6.0,"(17, 32)"
1733,14.0,"(17, 33)"
1734,13.0,"(17, 34)"
1735,8.0,"(17, 35)"
1736,22.0,"(17, 36)"
1737,11.0,"(17, 37)"
1738,2.0,"(17, 38)"
1739,14.0,"(17, 39)"
1740,13.0,"(17, 40)"
1741,21.0,"(17, 41)"
1742,22.0,"(17, 42)"
1743,3.0,"(17, 43)"
1744,17.0,"(17, 44)"
1745,9.223372036854776e+18,"(17, 45)"
1746,12.0,"(17, 46)"
1747,13.0,"(17, 47)"
1748,14.0,"(17, 48)"
1749,10.0,"(17, 49)"
1750,8.0,"(17, 50)"
1751,15.0,"(17, 51)"
1752,17.0,"(17, 52)"
1753,3.0,"(17, 53)"
1754,16.0,"(17, 54)"
1755,16.0,"(17, 55)"
1756,19.0,"(17, 56)"
1757,23.0,"(17, 57)"
1758,8.0,"(17, 58)"
1759,16.0,"(17, 59)"
1760,15.0,"(17, 60)"
1761,3.0,"(17, 61)"
1762,23.0,"(17, 62)"
1763,8.0,"(17, 63)"
1764,18.0,"(17, 64)"
1765,15.0,"(17, 65)"
1766,2.0,"(17, 66)"
1767,9.223372036854776e+18,"(17, 67)"
1768,16.0,"(17, 68)"
1769,19.0,"(17, 69)"
1770,7.0,"(17, 70)"
1771,17.0,"(17, 71)"
1772,15.0,"(17, 72)"
1773,18.0,"(17, 73)"
1774,13.0,"(17, 74)"
1775,15.0,"(17, 75)"
1776,27.0,"(17, 76)"
1777,5.0,"(17, 77)"
1778,19.0,"(17, 78)"
1779,9.0,"(17, 79)"
1780,12.0,"(17, 80)"
1781,8.0,"(17, 81)"
1782,1.0,"(17, 82)"
1783,2.0,"(17, 83)"
1784,29.0,"(17, 84)"
1785,21.0,"(17, 85)"
1786,6.0,"(17, 86)"
